Generation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions, fitness,
0,49,if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:type-of-action-of:if-then-else:not:equalstype:click-action:hit-key-action:if-then-else:or:state-has-not-changed:drag-actions-available:random-action-of-type:hit-key-action:if-then-else:drag-actions-available:previous-action:previous-action:if-then-else:and:drag-actions-available:state-has-not-changed:random-action-of-type-other-than:type-action:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:if-then-else:or:or:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:or:and:type-actions-available:left-clicks-available:equals:number-of-drag-actions:number-of-unexecuted-type-actions:equalstype:type-of-action-of:random-unexecuted-action-of-type:drag-action:type-of-action-of:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,G8525V5U5V5W51V5V5251G85W5GDTX5GI8B6GS7DV6GDTTGAD7W3WCW5V5VBGSS85U5YSA4HELR852C5V6GEK5XK51V5W3V5G41XGEK5XK5U25W3W5VC,G85U5W51V51G85W5GDTX5GS7DV6TWBGS85U5YSA4HELRGEK5XK51V5W3V5G41XGEK5XK5U25W3WC,8,22,76,3.23,66.67,19,100,22092,79.49,157.5625,1.694,0,0,1.558803104,
0,50,if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:type-of-action-of:if-then-else:not:equalstype:click-action:hit-key-action:if-then-else:or:state-has-not-changed:drag-actions-available:random-action-of-type:hit-key-action:if-then-else:drag-actions-available:previous-action:previous-action:if-then-else:and:drag-actions-available:state-has-not-changed:random-action-of-type-other-than:type-action:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:if-then-else:or:or:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:or:and:type-actions-available:left-clicks-available:equals:number-of-drag-actions:number-of-unexecuted-type-actions:equalstype:type-of-action-of:random-unexecuted-action-of-type:drag-action:type-of-action-of:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,G8525V5U5V5W51V5V5251G85W5GDTX5GI8B6GS7DV6GDTTGAD7W3WCW5V5VBGSS85U5YSA4HELR852C5V6GEK5XK51V5W3V5G41XGEK5XK5U25W3W5VC,G85U5W51V51G85W5GDTX5GS7DV6TWBGS85U5YSA4HELRGEK5XK51V5W3V5G41XGEK5XK5U25W3WC,14,25,89,2.22,99.9,21,100,17628,118.18,54.25,1.812,0,0,1.619642456,
0,51,if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:type-of-action-of:if-then-else:not:equalstype:click-action:hit-key-action:if-then-else:or:state-has-not-changed:drag-actions-available:random-action-of-type:hit-key-action:if-then-else:drag-actions-available:previous-action:previous-action:if-then-else:and:drag-actions-available:state-has-not-changed:random-action-of-type-other-than:type-action:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:if-then-else:or:or:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:or:and:type-actions-available:left-clicks-available:equals:number-of-drag-actions:number-of-unexecuted-type-actions:equalstype:type-of-action-of:random-unexecuted-action-of-type:drag-action:type-of-action-of:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,G8525V5U5V5W51V5V5251G85W5GDTX5GI8B6GS7DV6GDTTGAD7W3WCW5V5VBGSS85U5YSA4HELR852C5V6GEK5XK51V5W3V5G41XGEK5XK5U25W3W5VC,G85U5W51V51G85W5GDTX5GS7DV6TWBGS85U5YSA4HELRGEK5XK51V5W3V5G41XGEK5XK5U25W3WC,11,21,82,1.96,54.29,19,100,26032,95.65,169.765625,1.95,0,0,1.626240347,
0,52,if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:type-of-action-of:if-then-else:not:equalstype:click-action:hit-key-action:if-then-else:or:state-has-not-changed:drag-actions-available:random-action-of-type:hit-key-action:if-then-else:drag-actions-available:previous-action:previous-action:if-then-else:and:drag-actions-available:state-has-not-changed:random-action-of-type-other-than:type-action:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:if-then-else:or:or:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:or:and:type-actions-available:left-clicks-available:equals:number-of-drag-actions:number-of-unexecuted-type-actions:equalstype:type-of-action-of:random-unexecuted-action-of-type:drag-action:type-of-action-of:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,G8525V5U5V5W51V5V5251G85W5GDTX5GI8B6GS7DV6GDTTGAD7W3WCW5V5VBGSS85U5YSA4HELR852C5V6GEK5XK51V5W3V5G41XGEK5XK5U25W3W5VC,G85U5W51V51G85W5GDTX5GS7DV6TWBGS85U5YSA4HELRGEK5XK51V5W3V5G41XGEK5XK5U25W3WC,48,71,100,1.56,33.33,63,100,55232,118.2,89.609375,1.836,0,0,1.601281538,
0,53,if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:type-of-action-of:if-then-else:not:equalstype:click-action:hit-key-action:if-then-else:or:state-has-not-changed:drag-actions-available:random-action-of-type:hit-key-action:if-then-else:drag-actions-available:previous-action:previous-action:if-then-else:and:drag-actions-available:state-has-not-changed:random-action-of-type-other-than:type-action:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:if-then-else:or:or:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:or:and:type-actions-available:left-clicks-available:equals:number-of-drag-actions:number-of-unexecuted-type-actions:equalstype:type-of-action-of:random-unexecuted-action-of-type:drag-action:type-of-action-of:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,G8525V5U5V5W51V5V5251G85W5GDTX5GI8B6GS7DV6GDTTGAD7W3WCW5V5VBGSS85U5YSA4HELR852C5V6GEK5XK51V5W3V5G41XGEK5XK5U25W3W5VC,G85U5W51V51G85W5GDTX5GS7DV6TWBGS85U5YSA4HELRGEK5XK51V5W3V5G41XGEK5XK5U25W3WC,8,17,83,5.88,99.9,9,100,8008,136.5,54.25,2.681,0,0,1.601281538,
0,1,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,GAEK5G7XUK52BEK5VBK5V62525W3W5W5VC,GAEK5G7XUKBEKBK625W3W5WC,15,20,100,2,57.14,12,100,8800,64.14,54.1875,1.848,0,0,1.690308509,
0,2,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,GAEK5G7XUK52BEK5VBK5V62525W3W5W5VC,GAEK5G7XUKBEKBK625W3W5WC,41,51,100,2,29.17,14,100,9896,149.6,54.1875,1.754,0,0,1.04257207,
0,3,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,GAEK5G7XUK52BEK5VBK5V62525W3W5W5VC,GAEK5G7XUKBEKBK625W3W5WC,13,22,100,2.38,79.31,11,100,8584,55.75,54.1875,1.866,0,0,1.170411472,
0,4,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,GAEK5G7XUK52BEK5VBK5V62525W3W5W5VC,GAEK5G7XUKBEKBK625W3W5WC,12,14,56,2.33,99.9,12,100,20532,207.96,63.19921875,4.129,0,46,1.33038021,
0,5,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,GAEK5G7XUK52BEK5VBK5V62525W3W5W5VC,GAEK5G7XUKBEKBK625W3W5WC,18,30,100,0,66.67,24,100,12348,117.5,54.1875,1.885,0,0,1.446140041,
