Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,17,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,157,226,393,0.56,99.9,149,872,245224,218.06,989.875,44.189,0,479,0.753778361,24-11-2017 01:14
0,18,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,76,126,185,0.96,62.5,83,185,220972,123.64,803.5546875,41.203,0,0,0.70563823,24-11-2017 01:22
0,20,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,71,105,185,0.72,99.9,79,277,182460,888,797.953125,25.664,0,3,0.753778361,24-11-2017 01:31
0,2,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,103,193,364,1.06,99.9,132,605,282348,817.17,829.4726563,13.453,0,0,0.755928946,23-11-2017 22:15
0,3,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,102,230,368,0.78,99.9,191,392,237076,598.4,428.1523438,17.382,0,0,0.755928946,23-11-2017 22:21
0,4,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,60,96,138,0.65,99.9,75,147,158788,695.17,259.7851563,16.162,0,0,0.755928946,23-11-2017 22:25
0,5,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,57,98,170,0.91,99.9,77,191,161820,286.09,610.5078125,90.609,0,0,0.755928946,23-11-2017 22:58
0,71,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,56,90,145,0.67,66.67,69,145,166012,337.97,201.0078125,12.907,0,0,0.714285714,24-11-2017 11:50
0,72,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,95,403,834,1.39,99.9,271,1000,298340,1032.7,989.875,14.295,0,166,0.7124705,24-11-2017 12:02
0,73,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,133,183,277,0.7,70.59,93,277,215564,1274.68,266.34375,14.507,0,0,0.688519039,24-11-2017 12:06
0,74,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,252,416,692,0.71,99.9,277,850,268592,6021.1,908.8554688,19.344,0,158,0.681994339,24-11-2017 12:17
0,75,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,88,127,239,0.67,82.47290195,91,250,231204,459.81,819.28125,21.398,0,2,0.681994339,24-11-2017 12:20
0,76,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,67,79,117,0.65,50,60,117,142864,284.73,175.5585938,17.36,0,0,0.703597545,24-11-2017 12:23
0,77,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,64,80,128,0.69,82.35,56,129,166060,629.22,191.6367188,16.203,0,1,0.753778361,24-11-2017 12:26
0,78,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,76,126,194,0.72,99.9,81,319,190479.2,733.2302632,797.953125,24.519,0,8,0.703597545,24-11-2017 12:34
0,79,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,41,51,90,0.65,99.9,40,194,134108,440.71,230.0859375,21.319,0,187,0.751646028,24-11-2017 12:38
0,80,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,69,98,149,0.71,50,65,155,197036,944.53,268.1484375,15.556,0,123,0.77151675,24-11-2017 12:41
0,81,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,34,38,58,0.67,99.9,33,164,121724,738.65,204.5703125,19.898,0,161,0.77151675,24-11-2017 12:45
0,82,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,49,65,117,1.33,99.9,47,223,146220,547.87,188.6914063,18.236,0,221,0.788110406,24-11-2017 12:48
0,83,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,10,19,37,1.37,99.9,15,1000,150644,236.05,310.1367188,18.904,0,981,0.788110406,24-11-2017 12:57
0,84,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,5,6,8,1.92,99.9,4,1000,46796,136.73,156.2578125,20.304,0,997,0.936585812,24-11-2017 13:02
0,85,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,8,12,20,1.96,99.9,10,1000,58332,640.11,360.09375,19.455,0,996,0.936585812,24-11-2017 13:10
0,86,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,93,135,262,0.67,99.9,80,1000,397092,1024.21,989.875,18.725,0,945,0.936585812,24-11-2017 13:21
0,87,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,149,191,336,0.68,99.9,133,442,315240,972.05,518.3945313,13.984,0,400,0.788382497,24-11-2017 13:29
0,88,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,60,76,136,0.7,73.33,53,136,110808,841.18,220.8945313,18.222,0,86,0.857492926,24-11-2017 13:32
0,89,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,69,92,149,0.74,99.9,53,525,167424,732.8505,339.5351563,19.455,0,510.6,0.788110406,24-11-2017 13:36
0,91,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:left-clicks-available:random-action:random-unexecuted-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:,25GFK5TK5YV5GHU1V5G7U1,25GFK5TK5YV5GHU1V5G7U1,82,146,334,0.45,99.9,104,1000,440968,443.8,989.875,22.101,0,666,0.851256531,24-11-2017 13:52
0,93,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:left-clicks-available:random-action:random-unexecuted-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:,25GFK5TK5YV5GHU1V5G7U1,25GFK5TK5YV5GHU1V5G7U1,56,75,131,0.6,99.9,58,315,172748,341.72,437.6097656,24.0756,0,102,0.873704057,24-11-2017 14:05
0,94,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,57,85,174,0.74,80,64,176,120304,1010.9,201.3671875,20.248,0,2,0.689450253,24-11-2017 14:08
0,95,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,98,128,208,0,52.63,66,208,140872,38799.72,227.8984375,18.906,0,0,0.701848001,24-11-2017 14:11
0,96,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,110,133,215,0.6,99.9,102,490,265040,522.78,663.8359375,19.151,0,275,0.663723312,24-11-2017 14:18
0,97,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,15,26,53,0,99.9,22,1000,68672,291.64,204.5117188,19.448,0,946,0.707106781,24-11-2017 14:23
0,98,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,33,42,71,1.39,99.9,34,1000,113876,881.91,245.4609375,15.455,0,929,0.721687836,24-11-2017 14:30
0,99,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,5,6,8,1.72,99.9,4,1000,107500,498.94,295.1015625,17.714,0,992,0.812295542,24-11-2017 14:35
0,100,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,42,65,195,1.33,60,46,195,138140,509.48,255.296875,16.94,0,0,0.830295753,24-11-2017 14:40
0,102,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,80,102,198,1,99.9,59,1000,260904,2055.21,783.6015625,20.503,0,802,0.846667513,24-11-2017 14:50
0,103,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,30,52,96,0.69,99.9,29,192,150880,1079.38,225.96875,17.831,0,96,0.87191394,24-11-2017 14:54
0,104,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,49,127,253,0,99.9,98,1000,275316,1064.97,731.28125,19.706,0,747,0.857492926,24-11-2017 15:04
0,105,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,38,81,372,0.36,99.9,55,1000,84112,663.9,377.8398438,22.055,0,628,0.86819862,24-11-2017 15:12
0,106,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,97,268,641,1.2,99.9,185,1000,295296,714.53,989.875,16.21,0,359,0.82731081,24-11-2017 15:26
0,107,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,36,41,55,0.69,99.9,36,154,216552,46981.46,192.9453125,26.265,0,101,0.863868426,24-11-2017 15:29
0,109,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,49,64,134,0.65,99.9,45,232,124836,238.33,262.3320313,23.365,0,98,0.877058019,24-11-2017 15:36
0,110,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,49,85,191.0010234,0.7,99.9,59,534,140872,663.9,295.1015625,20.248,0,275,0.863868426,24-11-2017 15:41
0,111,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:left-clicks-available:random-action:random-unexecuted-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:,25GFK5TK5YV5GHU1V5G7U1,25GFK5TK5YV5GHU1V5G7U1,5,8,12,0,99.9,6,1000,157020,248.94,352.0507813,26.107,0,988,2.773500981,24-11-2017 15:59
0,112,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:left-clicks-available:random-action:random-unexecuted-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:,25GFK5TK5YV5GHU1V5G7U1,25GFK5TK5YV5GHU1V5G7U1,37,52,121,0.75,84.325,35,561.5,146248,1257.08,283.5605469,24.818,0,495,1.05999788,24-11-2017 16:02
0,114,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,15.5,17,29,0.345,99.9,14.5,1000,113302,842.16,256.7421875,22.709,0,971,1.754116039,24-11-2017 16:12
0,115,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:type-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:drag-action:,25GAH4VBWC,25GAH4VBWC,44,59,120,0.65,99.9,40,303,142960,1044.92,377.5898438,24.135,0,183,0.985329278,24-11-2017 16:59
0,1,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,47,109,358,0.75,83.33,76,435,152060,540.23,601.1367188,12.979,0,3,0.717958159,24-11-2017 11:49
0,2,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,95,223,398,0.7,66.67,183,432,218260,538.75,709.8398438,12.346,0,5,0.670150577,24-11-2017 11:58
0,3,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,96,168,296,0.52,99.9,130,448,180940,1170.42,662.40625,18.863,0,5,0.616626416,24-11-2017 12:05
0,4,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,108,144,257,0,93.33,97,1000,245608,421.1,989.875,29.469,0,21,0.623297993,24-11-2017 12:23
0,5,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,62,76,108,0.74,99.9,49,224,176660,298.94,285.140625,18.843,0,113,0.642735822,24-11-2017 12:26
0,6,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,11,20,37,1.96,99.9,13,1000,32820,189.47,315.0820313,16.051,0,484,0.706837561,24-11-2017 12:35
0,7,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,63,146,351,0,99.9,98,664,180584,468.06,968.6328125,18.979,0,4,0.684500424,24-11-2017 12:44
0,9,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,95,120,219,0.75,99.9,86,797,214388,255.1,989.875,18.502,0,6,0.730686547,24-11-2017 13:09
0,11,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,75,90,159,0.62,99.9,72,253,201112,201.67,899.0390625,26.29,0,11,0.758461378,24-11-2017 13:19
0,13,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,89,152,385,0.66,99.9,109,576,246232,181.4,989.875,16.802,0,6,0.755466557,24-11-2017 13:36
0,14,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,36,46,82,1.43,99.9,33,1000,129288,116.87,989.875,31.219,0,454,0.773206149,24-11-2017 14:01
0,15,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,57,149,312,0.49,99.9,110,714,286892,159.65,989.875,21.538,0,8,0.762492852,24-11-2017 14:19
0,16,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,92,98,131,0.71,99.9,64,144,210840,766.24,754.078125,170.63,0,13,0.768028741,24-11-2017 14:49
0,17,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,73,89,158,0,67.74,64,211,261724,197.84,794.984375,12.822,0,20,0.764157074,24-11-2017 14:55
0,18,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,38,82,222,0.74,64.71,62,256,256040,228.49,782.1640625,17.57,0,2,0.788110406,24-11-2017 15:02
0,19,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,65.35,107.2,219,0.74,99.9,76,448,189173.592,298.94,782.1640625,18.979,0,10,0.761276666,24-11-2017 15:27
0,20,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,231,280,419,0.56,50,168,440,316100,103.06,989.875,51.751,0,0,0.755928946,24-11-2017 15:42
0,21,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,120,205,434,0.56,99.9,156,686,329956,183.67,989.875,39.743,0,0,0.690065559,24-11-2017 16:17
0,24,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,53,67,105,0.7,64.71,58,122,162304,279.05,782.9765625,21.476,0,0,0.755928946,24-11-2017 16:28
0,25,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,144,215,325,0,99.9,150,990,211496,203.77,989.875,67.171,0,0,0.755928946,24-11-2017 16:57
0,3154,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,66.8468808,88,174,0.68,93.33,67,253,195284,347.01,801.0351563,28.447,0,47,0.80361636,24-11-2017 11:25
0,3155,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,58,95.35,180,0.7315,82.3605,59,286,213692,194.68,989.875,42.915,0,16,0.807528967,24-11-2017 11:39
0,3156,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,80,539,993,1.19,99.9,97,1000,237900,610.91,989.875,26.363,0,3,0.866838446,24-11-2017 11:52
0,3157,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,69,265,876,1.19,99.9,143,1000,301620,484.5,989.875,19.014,0,143,0.860397452,24-11-2017 12:06
0,0,random-unexecuted-action-of-type:type-of-action-of:previous-action:,25T,25T,69,88,174,0.68,93.33,67,253,195284,347.01,801.0351563,28.447,0,47,0.798086884,24-11-2017 12:25
0,0,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,58,94.1175,180,0.71,81.483525,59,286,213692,194.68,989.875,42.915,0,16,0.810793784,24-11-2017 12:25
0,3164,random-least-executed-action:,X,X,97,220,787,1.18,99.9,142,1000,415776,536.52,989.875,32.478,0,197,0.70088006,24-11-2017 15:31
0,3165,random-least-executed-action:,X,X,78,209,776,1.15,99.9,141,1000,283304,318.29,989.875,38.21,0,221,0.693001847,24-11-2017 15:52
0,3166,random-least-executed-action:,X,X,117,326,632,1.15,99.9,116,1000,177608,1082.15,788.2226563,28.492,0,362,0.604122093,24-11-2017 16:05
0,3167,random-least-executed-action:,X,X,49,125,445,1.19,99.9,68,625,253444,1453.66,989.875,438.183,0,178,0.655747495,24-11-2017 16:22
0,3168,random-least-executed-action:,X,X,11,12,14,1.2,99.9,9,1000,77344,434.76,249.8398438,28.89,0,980,0.690485824,24-11-2017 16:30
0,3169,random-least-executed-action:,X,X,25,30,43,1.16,99.9,21,1000,121708,2368.92,343.4023438,27.88,0,951,0.736119502,24-11-2017 16:46
0,3170,random-least-executed-action:,X,X,76,186,466,0.88,99.9,76,1000,163224,582.88,578.9296875,11.521,0,523,0.695468142,24-11-2017 16:57
0,3173,random-least-executed-action:,X,X,103,471,997,1.64,99.9,64,1000,157148,3324.02,989.875,34.497,0,0,0.716850483,24-11-2017 17:10
0,3174,random-least-executed-action:,X,X,135,504,934,1.04,99.9,108,1000,184092,1429.79,989.875,29.366,0,60,0.659595594,24-11-2017 17:22
0,3175,random-least-executed-action:,X,X,64,255,725,1.16,99.9,192,1000,252556,347.87,989.875,61.711,0,272,0.649340181,24-11-2017 17:45
0,3176,random-least-executed-action:,X,X,66,158,475,1.35,99.9,102,1000,171420,736.38,530.9492188,35.531,0,519,0.646716747,24-11-2017 17:58
0,3177,random-least-executed-action:,X,X,40,99,366,1.43,99.9,50,371,194260,425.14,583.40625,26.663,0,2,0.676143739,24-11-2017 18:04
0,3178,random-least-executed-action:,X,X,57.68684211,158,408,1.16,99.9,68,1000,170104.2,536.52,989.875,32.478,0,221,0.680907588,24-11-2017 18:05
0,3179,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,21,24,29,0,99.9,22,1000,116768,1540.83,610.9960938,23.893,0,974,0.890870806,24-11-2017 18:22
0,3180,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,9,17,34,0,99.9,9,1000,116876,375.94,989.875,71.379,0,967,0.962250449,24-11-2017 18:49
0,3182,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,195,387,682,0.55,99.9,193,777,211988,477.43,989.875,16.275,0,105,0.962250449,24-11-2017 19:22
0,3183,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,46,80,142,0.64,99.9,54,777,154448,692,359.4804688,20.924,0,410.05,0.890870806,24-11-2017 19:52
0,3187,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,64,86,138,0.66,99.9,62,394,181680,464.37,463.3359375,23.85,0,89,0.816496581,24-11-2017 22:13
0,0,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,106,174,276,0.69,99.9,122,491,194212,288.42,730.6992188,26.507,0,6,0.597614305,24-11-2017 22:13
0,3188,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,39,135,765,0,99.9,40,1000,162836,219.92,989.875,40.04,0,198,0.678206181,24-11-2017 22:27
0,3189,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,190,443,828,1.09,99.9,189,909,199396,315.86,989.875,75.688,0,80,0.670091831,24-11-2017 23:26
0,3190,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,91.03528552,135,203,0.676,92.86,97,315,201456,242.59,770.6401727,32.782,0,0,0.665138183,24-11-2017 23:59
0,26,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,144,259,412,0.66,99.9,162,515,339696,142.86,989.875,29.002,0,38,0.719661618,24-11-2017 17:27
0,28,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:click-action:,GD26VB,GD26VB,69.85811232,109,222,0.7,99.9,76,448,201112,289.65,899.0390625,18.979,0,10,0.747731503,24-11-2017 17:33
0,29,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,24,29,51,1.05,99.9,25,1000,336964,200,876.1914063,28.445,0,0,0.755928946,24-11-2017 17:47
0,30,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,7,8,10,0,99.9,6,1000,184884,153.84,694.3789063,21.703,0,0,0.755928946,24-11-2017 18:05
0,31,if-then-else:drag-actions-available:random-unexecuted-action-of-type:hit-key-action:random-action:,GD26U,GD26U,96,114,154,0.72,50,89,155,296520,228.72,775.4804688,16.609,0,0,0.755928946,24-11-2017 18:10
