Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,2515,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,29,162,731,1.43,99.9,86,985,146532,652.74,399.9492188,14.057,0,265,0.813563996,22-11-2017 23:07
0,2516,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,18,25,70,1.89,99.9,19,202,71456,283.88,59.15234375,20.744,0,133,1,22-11-2017 23:43
0,2517,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,62,114,572,1.15,99.9,66,1000,624384,1619.88,420.7734375,33.662,0,444,0.83624201,23-11-2017 00:11
0,2518,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,33,162,770,1.16,99.9,85,1000,100892,179.17,442.34375,2.179,0,270,0.83624201,23-11-2017 00:17
0,2521,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,43,121,337,1.89,99.9,79,377,102676,360.51,159.5859375,20.029,0,11,0.860840112,23-11-2017 00:56
0,2522,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,48,143,612,1.72,99.9,81,1000,173972,118.6,505.0429688,17.738,0,432,0.849001923,23-11-2017 01:43
0,2523,random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:or:type-actions-available:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:not:equals:number-of-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-unexecuted-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:previous-action:,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,25GAS4EPMIELO25G7U1GEK3KCGHW3VBW5T,29,105.6366959,337,1.72,99.9,45.49853801,377,91396,227.07,159.5859375,20.029,0,64,0.861823391,23-11-2017 02:12
0,2524,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,18,103,539,1.96,99.9,43,557,81120,88.65,301.5351563,17.168,0,18,0.909090909,23-11-2017 02:46
0,2525,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,27,76,510,1.96,99.9,46,536,79208,63.34,198.2109375,15.379,0,26,0.926482109,23-11-2017 02:57
0,2526,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,30,120,570,1.22,99.9,55,598,181792,164.57,431.9960938,17.958,0,28,0.901059368,23-11-2017 03:19
0,2527,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,36,136,469,1.2,99.9,92,485,152960,310.25,262.9960938,13.976,0,16,0.815817016,23-11-2017 03:26
0,2528,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,45,151,638,1.04,99.9,77,746,142036,96.44,315.9765625,63.04,0,108,0.805169682,23-11-2017 03:52
0,2530,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,56,114,337,0.4,99.9,72,337,95976,180.12,181.2578125,34.261,0,0,0.820698765,23-11-2017 05:10
0,2532,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,31,58,273,1.85,99.9,36,332,105392,108.73,198.34375,50.566,0,59,0.914991422,23-11-2017 06:23
0,2533,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,39,161,794,1.67,99.9,77,924,179084,377.21,630.0742188,20.754,0,122,0.827889461,23-11-2017 06:55
0,2535,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,18,82,452,1.96,99.9,48,463,122148,712.84,204.5703125,27.99,0,11,0.933366017,23-11-2017 07:03
0,2536,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,21,41,128,2.04,99.9,22,227,67816,260.85,67.67578125,11.385,0,98,0.957222595,23-11-2017 07:19
0,2537,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,63,136,362,1.82,99.9,115,419,147984,105.57,265.3671875,59.622,0,4,0.9318864,23-11-2017 08:14
0,2538,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,19,64,366,2,99.9,46,457,77456,193.23,278.8359375,73.789,0,27,0.946241299,23-11-2017 08:41
0,2539,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,63,216,964,1.22,99.9,120,1000,146644,73.43,495.9804688,14.879,0,20,0.90235767,23-11-2017 09:57
0,2540,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,40,130,718,0.77,99.9,80,744,167036,88.39,303.6796875,1440.44,0,26,0.89216031,23-11-2017 10:32
0,2541,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,25,130,663,1.2,99.9,97,1000,142248,184.83,432.0390625,12.463,0,337,0.830454799,23-11-2017 10:48
0,2542,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,15,29,779,1.61,99.9,23,1000,144248,406.64,167.125,6.777,0,215,0.897265148,23-11-2017 11:04
0,2543,if-then-else:equals:number-of-drag-actions:number-of-previous-actions:random-most-executed-action:random-unexecuted-action:,GELNY1,GELNY1,31,114,471.6,1.309904971,99.9,59.75,536,142036,180.12,265.3671875,27.99,0,27,0.830454799,23-11-2017 11:34
0,2544,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,30,45,166,1.01,99.9,41,175,55612,217.71,91.43359375,11.36,0,0,1.154700538,23-11-2017 11:37
0,2545,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,39,159,730,0.94,99.9,118,1000,166124,190.04,324.4414063,6.164,0,233,0.710669055,23-11-2017 11:51
0,2547,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,304,494,917,0.06,99.9,104,932,175288,144.13,624.1289063,39.038,0,1,0.590968109,23-11-2017 12:14
0,2548,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,149,330,972,0.07,99.9,109,1000,237272,94.46,561.90625,76.939,0,0,0.530844591,23-11-2017 12:50
0,2549,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,47,100,400,1.39,99.9,69,445,116916,215.75,150.1914063,26.976,0,0,0.549115416,23-11-2017 13:33
0,2550,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,44,251,721,1.18,99.9,109,1000,155164,609.19,553.5546875,37.798,0,187,0.608603429,23-11-2017 14:04
0,2551,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,13,20,34,1.89,99.9,17,126,47016,78.86,80.765625,1.845,0,89,0.639042907,23-11-2017 14:06
0,2552,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,35,89,288,0.72,99.9,72,342,99192,851.92,214.1289063,9.415,0,44,0.701862406,23-11-2017 14:09
0,2553,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,22,31,95,1.64,66.67,20,110,65996,92.33,62.98046875,23.358,0,0,0.701862406,23-11-2017 14:38
0,2555,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,27,121,711,0.74,99.9,73,1000,175644,532.95,398.2929688,35.912,0,186,0.790569415,23-11-2017 15:38
0,2556,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,28,135,951,1.41,99.9,90,1000,132276,110.82,498.1914063,14.381,0,1,0.800640769,23-11-2017 16:04
0,2557,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,26,178,839,1.89,99.9,87,1000,126652,147.06,423.328125,8.348,0,98,0.766964989,23-11-2017 16:22
0,2558,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,154,275,562,0.11,99.9,104,566,176032,191.28,354.640625,75.526,0,0,0.766964989,23-11-2017 16:49
0,2559,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,30,141,657,0.76,99.9,73,758,167508,88.43,234.0429688,66.72,0,82,0.753778361,23-11-2017 17:13
0,2560,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,44,179,539,0.11,99.9,107,729,154880,1680,247.6914063,108.572,0,126,0.753778361,23-11-2017 18:26
0,2561,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,21,30,160,2.13,99.9,28,1000,73596,120.26,367.4414063,22.967,0,807,0.753778361,23-11-2017 18:50
0,2562,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,2,1,25,99.9,99.9,1,1000,18056,46.97,114.2890625,1.972,0,0,0.778498944,23-11-2017 18:54
0,2563,if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:,G7YX,G7YX,30,134.25,539,1.18,99.9,73,932,126652,147.06,286.7565584,23.358,0,44,0.780274315,23-11-2017 18:57
0,2564,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,2,1,25,99.9,99.9,1,1000,17996,54.24,123.8476563,2.146,0,967,5.773502692,23-11-2017 19:01
0,2565,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,2,1,25,99.9,99.9,1,1000,17996,66.67,130.265625,1.723,0,967,5.773502692,23-11-2017 19:04
0,2566,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,2,1,25,99.9,99.9,1,1000,18040,70.15,122.96875,1.867,0,967,5.773502692,23-11-2017 19:07
0,2567,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,2,1,25,99.9,99.9,1,1000,18028,48.48,124.6328125,2.39,0,967,5.773502692,23-11-2017 19:11
0,2568,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,2,1,25,99.9,99.9,1,1000,17996,53.45,118.5820313,2.006,0,967,5.773502692,23-11-2017 19:15
0,2569,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,2,1,25,99.9,99.9,1,1000,18080,57.41,122.4609375,2.784,0,967,5.773502692,23-11-2017 19:19
0,2570,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,356,449,747,0.11,99.9,70,1000,276464,702.61,406.6679688,4.579,0,253,5.773502692,23-11-2017 19:28
0,2571,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,506,678,1000,0,99.9,219,1000,204776,318,569.1289063,9.012,0,0,5.773502692,23-11-2017 19:39
0,3021,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,62,195,664,0.91,99.9,136,1000,117388,208.15,472.8945313,2.674,0,348,0.833333333,22-11-2017 20:41
0,3024,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,104,284,669,0.7,99.9,184,901,113872,199.02,509.890625,1.946,0,221,0.821994937,22-11-2017 20:49
0,3026,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,18,89,408,1.1,99.9,73,1000,108128,257.14,371.9453125,28.833,0,657,0.857492926,22-11-2017 20:56
0,3027,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,101,199,581,0.99,99.9,134,1000,189748,180.98,581.2929688,6.068,0,438,0.830454799,22-11-2017 21:03
0,3028,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,17,41,166,1.75,77.27,23,166,72424,120.93,206.3515625,2.02,0,0,0.852395118,22-11-2017 21:05
0,3029,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,35,114.2315789,512,1.89,99.9,70,1000,104154.8,199.02,371.9453125,3.374,0,292,0.818596028,22-11-2017 21:15
0,3030,random-least-executed-action:,X,X,510,707,899,0,99.9,84,1000,189096,193.99,855.6992188,104.741,0,70,0.286651825,22-11-2017 22:40
0,3031,random-least-executed-action:,X,X,43,184,955,1.47,99.9,90,1000,327288,3625.78,813.1601563,45.658,0,3,0.372161464,22-11-2017 23:00
0,3032,random-least-executed-action:,X,X,15,32,162,2,82.61,17,162,20376,45,289.9257813,39.284,0,0,0.663723312,22-11-2017 23:02
0,3033,random-least-executed-action:,X,X,21,100,509,1.2,99.9,77,617,520588,1120.72,582.3828125,470.085,0,1,0.80192694,23-11-2017 00:40
0,3037,random-least-executed-action:,X,X,91,243,946,1.52,99.9,110,1000,106876,100.81,739.203125,7.234,0,0,1.024631039,23-11-2017 03:48
0,3038,random-least-executed-action:,X,X,30,149,950,1.12,99.9,71,1000,175024,320.48,699.5078125,9.289,0,0,0.961138663,23-11-2017 03:53
0,3039,random-least-executed-action:,X,X,18,63,536,0.44,99.9,36,556,258332,604.69,278.2929688,69.578,0,5,0.966172301,23-11-2017 04:09
0,3040,random-least-executed-action:,X,X,26,58,180,1.41,99.9,43,186,66636,140.23,311.9414063,28.668,0,0,1.091089451,23-11-2017 04:13
0,3041,random-least-executed-action:,X,X,48,161,970,0.97,99.9,85,1000,99220,160.82,392.2226563,3.012,0,8,0.936585812,23-11-2017 04:19
0,3042,random-least-executed-action:,X,X,33,85,503,1.96,99.9,55,632,62624,270,239.4414063,17.841,0,112,0.949157996,23-11-2017 04:23
0,3044,random-least-executed-action:,X,X,12,61,388,1.54,99.9,30,402,36816,150.88,158.1015625,14.334,0,0,1.091089451,23-11-2017 06:55
0,3047,random-least-executed-action:,X,X,29,110,743,1.18,99.9,76,779,155320,594,358.4296875,42.729,0,2,0.965046881,23-11-2017 07:29
0,3048,random-least-executed-action:,X,X,44,132,657,1.96,99.9,61,1000,102320,321.18,494.3125,6.115,0,311,0.949157996,23-11-2017 07:34
0,3049,random-least-executed-action:,X,X,55,128,804,1.47,99.9,45,1000,72568,270.41,305.1484375,2.281,0,36,0.924939624,23-11-2017 07:39
0,3050,random-least-executed-action:,X,X,27,105,347,1.96,99.9,42,454,159016,213.7,287.1132813,30.926,0,87,0.924731458,23-11-2017 08:08
0,3051,random-least-executed-action:,X,X,27,88.99707602,509,1.52,99.9,45,617,99220,270.41,311.9414063,28.668,0,2,0.928488393,23-11-2017 08:14
0,3052,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,49,205,596,1.06,99.9,160,1000,128068,1466.67,541.6210938,3.61,0,439,0.627455805,23-11-2017 08:20
0,3053,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,24,89,323,1.49,99.9,38,447,105080,369.74,237.1523438,20.928,0,124,0.738213471,23-11-2017 08:36
0,3055,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,43,86,292,1.92,99.9,46,481,133900,3548.44,653.078125,240.178,0,162,0.953462589,23-11-2017 09:36
0,3056,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18172,63.51,87.609375,320.731,0,475,1.167217983,23-11-2017 10:07
0,3057,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18268,54.55,73.0703125,4.982,0,475,1.341506643,23-11-2017 10:18
0,3058,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18216,85.19,91.6484375,2.885,0,475,2.886751346,23-11-2017 10:25
0,3059,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18076,86.11,71.66015625,1.812,0,475,2.886751346,23-11-2017 10:31
0,3060,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18228,67.14,83.41015625,1.768,0,475,5.773502692,23-11-2017 10:37
0,3061,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18296,71.21,92.71875,3.429,0,475,5.773502692,23-11-2017 10:44
0,3062,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18272,63.51,86.66796875,1.749,0,475,5.773502692,23-11-2017 10:50
0,3063,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18080,67.14,76.71875,2.217,0,475,5.773502692,23-11-2017 10:56
0,3064,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18104,85.14,92.1484375,320.331,0,475,5.773502692,23-11-2017 11:08
0,3065,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18236,53.41,72.375,5.076,0,475,5.773502692,23-11-2017 11:19
0,3066,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18168,109.3,89.43359375,3.329,0,475,5.773502692,23-11-2017 11:28
0,3067,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18284,109.3,77.49609375,3.269,0,475,5.773502692,23-11-2017 11:37
0,3068,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18232,88.46,85.9140625,1.886,0,475,5.773502692,23-11-2017 11:43
0,3069,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18292,86.11,79.27734375,3.314,0,475,5.773502692,23-11-2017 11:52
0,3070,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18172,79.49,85.1953125,1.779,0,475,5.773502692,23-11-2017 11:58
0,3071,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,2,1,23,99.9,99.9,1,1000,18236,85.19,86.66796875,3.429,0,475,5.773502692,23-11-2017 12:17
0,3072,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,18092,83.93,87.03515625,2.588,0,475,5.773502692,23-11-2017 12:24
0,3073,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,18196,88.46,69.4296875,4.22,0,475,5.773502692,23-11-2017 12:33
0,3074,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,18180,85.45,88.54296875,1.714,0,475,5.773502692,23-11-2017 12:38
0,3075,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,18156,85.45,84.69921875,1.808,0,475,5.773502692,23-11-2017 12:44
0,3076,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,18124,81.03,75.48828125,1.979,0,475,5.773502692,23-11-2017 12:50
0,3077,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,18172,67.14,81.9296875,3.4,0,475,5.773502692,23-11-2017 13:04
0,3078,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,18,62,284,1,99.9,47,891,72412,518.02,205.234375,26.37,0,157,5.773502692,23-11-2017 13:35
0,3079,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,35864,94.48,72.8671875,1.939,0,475,5.773502692,23-11-2017 13:44
0,3080,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,35876,71.13,71.65625,4,0,475,5.773502692,23-11-2017 13:55
0,3081,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,3,3,41,0,99.9,3,1000,48260,72.45,98.10546875,317.443,0,444,5.773502692,23-11-2017 14:32
0,3082,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,40,112,688,0.93,99.9,57,1000,93872,95.72,286.5546875,9.753,0,400,5.773502692,23-11-2017 14:50
0,3083,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,79,132,708,2,99.9,25,1000,93184,97.73,340.1523438,11.878,0,291,5.773502692,23-11-2017 15:10
0,3084,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,5,4,253,12.5,99.9,4,1000,52144,92.16,249.8164063,9.449,0,848,5.773502692,23-11-2017 15:21
0,3085,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,75,156,682,1.96,99.9,26,1000,94472,74.69,409.65625,9.772,0,317,4.082482905,23-11-2017 15:44
0,3086,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,35904,88.05,95.82421875,5.174,0,475,5.773502692,23-11-2017 15:57
0,3087,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,2,1,23,99.9,99.9,1,1000,35904,74.4,92.68359375,4.992,0,475,5.773502692,23-11-2017 16:13
0,3088,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,7,7,35,0,99.9,6,712,81120,166.89,106.6601563,106.058,0,307,5.773502692,23-11-2017 17:04
0,3089,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,46,109,731,2,99.9,47,1000,129540,98.69,546.6757813,18.444,0,223,4.082482905,23-11-2017 17:44
0,3090,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,8,7,264,1.32,99.9,6,1000,83712,89.55,285.9296875,11.777,0,834,4.082482905,23-11-2017 18:00
0,3091,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,5,4,35,48.86557895,99.9,4,1000,52144,89.55,106.6601563,9.753,0,475,3.333333333,23-11-2017 18:11
0,3092,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,4,3,6,4.17,99.9,3,1000,47832,83.48,219.0585938,10.738,0,986,3.77964473,23-11-2017 18:21
0,3093,random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,25X,25X,5,10,33,2.17,99.9,10,1000,52560,91.6,166.7421875,12.668,0,959,2.581988897,23-11-2017 18:30
